ID,COUNTRY_CODE,NAME,LOCATION_TYPE
9143737,MX,25895,Postal Code
9029633,US,83832,Postal Code
9118617,NZ,4900,Postal Code
9016884,US,48154,Postal Code
9114474,DE,73271,Postal Code
20895,RO,Brasov County,County
9176597,JP,798-3363,Postal Code
9109688,FR,59219,Postal Code
9124311,ID,Samatiga,District
9113341,DE,09638,Postal Code
1017464,US,Ellis,City
9122245,ID,Sangatta Utara,District
9104814,CA,Central Saanich,Municipality
9303555,IN,421403,Postal Code
9167787,JP,963-8402,Postal Code
9066520,MY,17000,Postal Code
9019203,US,54494,Postal Code
9063206,NL,Brunssum,Municipality
9161607,JP,038-2206,Postal Code
9113898,DE,55768,Postal Code
9105187,CA,Saint-Etienne-de-Beauharnois,Municipality
9140992,MX,33906,Postal Code
9064886,NL,2154,Postal Code
9006511,US,16830,Postal Code
9053780,US,78335,Postal Code
9176211,JP,987-2203,Postal Code
9135450,MX,74160,Postal Code
9161532,JP,620-1424,Postal Code
1027834,US,Arlington,City
9171678,JP,869-5576,Postal Code
9040643,US,New Jersey's 8th Congressional District 2012 redistricting,Congressional District
9168952,JP,869-4225,Postal Code
9007211,US,18976,Postal Code
9103002,NL,6241,Postal Code
9175918,JP,080-2117,Postal Code
9144508,IN,209745,Postal Code
9064727,NL,2986,Postal Code
9156447,JP,894-3521,Postal Code
1030588,CH,Arth,City
1004176,DE,Grafenwohr,City
1027797,US,Washougal,City
1004519,DE,Laatzen,City
9062451,SE,Hagersten-Liljeholmen,District
9100602,BR,14406,Postal Code
9103657,NL,9051,Postal Code
9162564,JP,963-7813,Postal Code
9137541,MX,95563,Postal Code
9179028,JP,789-1934,Postal Code
20128,CH,Appenzell Ausserrhoden,Canton
9100496,BR,13500,Postal Code
1005062,DK,Snekkersten,City
9144271,IN,175038,Postal Code
9013345,US,37711,Postal Code
1005073,DK,Jyllinge,City
9302049,IN,424204,Postal Code
9032287,US,95367,Postal Code
9002404,US,03607,Postal Code
1022091,US,Crosswicks,Neighborhood
9005396,US,13790,Postal Code
9137634,MX,75616,Postal Code
9142832,MX,60773,Postal Code
1020441,US,Leadwood,City
9141886,MX,71517,Postal Code
1026654,US,Newark,City
9123836,ID,Uluere,District
1009759,JP,Yatsushiro,City
1003836,CZ,Vysoke Myto,City
1004329,DE,Wolnzach,City
9029594,US,83676,Postal Code
9169753,JP,649-4124,Postal Code
1004045,DE,Ehingen,Neighborhood
9100831,BR,23028,Postal Code
9177076,JP,270-1513,Postal Code
1024730,US,Champion,City
9299228,IN,Kamshet,City
9156997,JP,078-0328,Postal Code
9149055,IN,673517,Postal Code
9105372,HU,8273,Postal Code
9055259,FR,31790,Postal Code
9052010,US,Garden City,City
9018746,US,53065,Postal Code
9162651,JP,645-0014,Postal Code
9061728,IN,110036,Postal Code
200544,US,"Norfolk-Portsmouth-Newport News,VA",DMA Region
9108589,FR,02130,Postal Code
9130717,MX,33454,Postal Code
9129418,GU,GU-AT LARGE 2022 redistricting,Congressional District
9118168,NZ,9812,Postal Code
1013012,US,Fort Rucker,City
9001414,CA,T8N,Postal Code
9056659,ID,Sukabumi,City
9133672,MX,93176,Postal Code
9073741,ZA,Evander,City
9102743,NL,4322,Postal Code
9003849,US,08094,Postal Code
1002718,CA,Verdun,Neighborhood
9013165,US,37167,Postal Code
9149514,IN,690514,Postal Code
1013489,US,Snowflake,City
9071186,AU,3243,Postal Code
9299331,IN,Limbdi,City
9301269,IN,244231,Postal Code
9023177,US,64048,Postal Code
9149729,IN,713359,Postal Code
9104288,CA,Saint-Marc-sur-Richelieu,Municipality
9045129,GB,ME15,Postal Code
9047581,AR,Canuelas,City
1023174,US,Mount Morris,City
1020087,US,Saint Francis,City
9010620,US,29634,Postal Code
1003641,CN,Urumqi,City
9059017,US,Wayne County,County
1006695,GB,Edwalton,City
9127694,ID,Sebatik,District
9127819,ID,Jenggawah,District
1020007,US,Odin,City
1028855,HR,Karlovac,City
9033205,US,97841,Postal Code
9166426,JP,329-1102,Postal Code
9130323,MX,99476,Postal Code
200670,US,"Ft. Smith-Fayetteville-Springdale-Rogers, AR",DMA Region
9029682,US,84018,Postal Code
9030797,US,89113,Postal Code
9017023,US,48422,Postal Code
9028921,US,80621,Postal Code
9126165,ID,Kragan,District
1031567,BR,Cerqueira Cesar,City
9176670,JP,082-0072,Postal Code
9055624,FR,50200,Postal Code
9156082,JP,444-0502,Postal Code
9155943,JP,950-1262,Postal Code
9171447,JP,329-3437,Postal Code
1019384,US,Jonesville,City
9152366,IN,471625,Postal Code
9058012,US,Rowan County,County
9046738,GB,TD8,Postal Code
9300659,IN,506313,Postal Code
9146466,IN,442201,Postal Code
9013130,US,37087,Postal Code
9000911,CA,M2K,Postal Code
9012603,US,35474,Postal Code
9047702,BR,Apodi,City
9100549,BR,13848,Postal Code
9303742,IN,394515,Postal Code
1026070,US,Midway,City
9071945,AU,2619,Postal Code
9175555,JP,646-1321,Postal Code
9010746,US,29936,Postal Code
9152515,IN,508252,Postal Code
9010876,US,30215,Postal Code
1023188,US,New Paltz,City
9101250,BR,38401,Postal Code
9071518,AU,3760,Postal Code
9006045,US,15469,Postal Code
9158109,JP,697-1203,Postal Code
1012451,SE,Perstorp,City
9076023,EC,San Pablo,City
9107212,HU,6237,Postal Code
9068033,NL,Nieuw-Namen,City
9119123,ID,16139,Postal Code
9107349,HU,8136,Postal Code
9120012,ID,43152,Postal Code
9146324,IN,422004,Postal Code
9154161,IN,415409,Postal Code
9008174,US,22226,Postal Code
9109334,FR,25130,Postal Code
9118110,ID,North Halmahera Regency,Municipality
9109642,FR,61440,Postal Code
9050153,FR,Saint-Medard-en-Jalles,City
9102451,BR,93415,Postal Code
1020111,US,Two Harbors,City
9156040,JP,861-0423,Postal Code
9057717,US,Bremer County,County
9119804,ID,66192,Postal Code
9045935,GB,TW6,Postal Code
1002071,CA,Rothesay,City
9014886,US,43036,Postal Code
1022727,US,Bedford Hills,City
9029540,US,83548,Postal Code
9138852,MX,75916,Postal Code
9014349,US,40819,Postal Code
9017711,US,49881,Postal Code
9024032,US,66734,Postal Code
1008255,IT,Locate Varesino,City
9123714,ID,Matesih,District
9041127,GB,West Sussex,County
9139012,MX,86461,Postal Code
20804,PE,Ica,Region
9015422,US,44410,Postal Code
9003000,US,05358,Postal Code
9179471,IN,311023,Postal Code
1027134,US,Fort Lee,City
9072952,MY,Kayu Ara Pasong,City
1025157,US,Northampton,City
9033067,US,97451,Postal Code
9076240,RS,Troponje,City
9151836,IN,271306,Postal Code
9117046,DE,49774,Postal Code
9299650,IN,Dobbaspet,City
9173659,JP,321-2715,Postal Code
9056554,FR,93500,Postal Code
9173687,JP,919-1532,Postal Code
9025369,US,70775,Postal Code
1031460,BR,Astorga,City
21158,US,Mississippi,State
9122339,ID,Menganti,District
9172653,JP,781-1326,Postal Code
9170700,JP,398-0002,Postal Code
9004607,US,12022,Postal Code
1031280,MX,Minatitlan,City
9025631,US,71663,Postal Code
9171738,JP,049-2671,Postal Code
1019800,US,Dilworth,City
9072918,MY,Gemas,City
9018492,US,52221,Postal Code
9029909,US,84721,Postal Code
9126866,ID,Kebasen,District
9074563,TH,Sung Noen,City
9047738,BR,Cunha Pora,City
9142261,MX,49427,Postal Code
1008807,IT,Taranto,City
1013231,US,Gould,City
9149699,IN,713154,Postal Code
9010468,US,29349,Postal Code
9045961,GB,NW9,Postal Code
1005061,DK,Slangerup,City
9137437,MX,78477,Postal Code
9066203,MY,Taman Ria,Neighborhood
9024388,US,67573,Postal Code
1010275,MY,Petaling Jaya,City
9055246,FR,31490,Postal Code
9022307,US,62050,Postal Code
9138909,MX,86284,Postal Code
9170505,JP,785-0046,Postal Code
9126153,ID,Walenrang Timur,District
9030242,US,85716,Postal Code
9138259,MX,37832,Postal Code
9301321,IN,391310,Postal Code
9174784,JP,049-5813,Postal Code
9302223,IN,249411,Postal Code
9128188,ID,Kabola,District
9122510,ID,Tenggulun,District
9064421,NL,1741,Postal Code
9073049,MY,Beluran,City
9179947,IN,586128,Postal Code
1010572,NL,Koog aan de Zaan,City
9150260,IN,764020,Postal Code
1016894,US,Taylorville,City
9155388,JP,649-2600,Postal Code
9162424,JP,791-4511,Postal Code
9178348,JP,706-0001,Postal Code
9130640,MX,69915,Postal Code
1021936,US,Orford,City
9031825,US,93634,Postal Code
9046200,GB,MK46,Postal Code
9050290,FR,Vendenheim,City
9044565,DE,65205,Postal Code
1029330,CO,Guarne,City
9117137,DE,37181,Postal Code
9164402,JP,709-2402,Postal Code
9004286,US,10954,Postal Code
9144754,IN,233223,Postal Code
9101334,BR,45209,Postal Code
9161718,JP,516-0118,Postal Code
1019725,US,Blomkest,City
9149657,IN,712404,Postal Code
1026107,US,Piney Flats,City
9049721,FR,La Souterraine,City
9063457,NL,Bodegraven-Reeuwijk,Municipality
9031255,US,91795,Postal Code
9175087,JP,656-1336,Postal Code
9072436,DE,Eichendorf,Municipality
9109262,FR,20138,Postal Code
1004383,DE,Hofheim,City
9104233,CA,Saint-Valerien,Municipality
1007744,IN,Warangal,City
9045111,GB,ME17,Postal Code
9024093,US,66861,Postal Code
9053898,US,73190,Postal Code
9106565,HU,7186,Postal Code
9120134,ID,42264,Postal Code
9102300,BR,88819,Postal Code
1005752,FI,Virrat,Municipality
9173836,JP,377-0417,Postal Code
9073624,DZ,Djelfa,City
9016395,US,46974,Postal Code
1015908,US,Maxwell,City
9017357,US,49115,Postal Code
9110363,FR,11270,Postal Code
9298607,IN,Valimeraka,City
1006836,GB,Royal Borough of Kensington and Chelsea,Municipality
9046370,GB,S42,Postal Code
9170695,JP,901-3401,Postal Code
9301907,IN,721656,Postal Code
9030002,US,85050,Postal Code
1024778,US,Crum Lynne,City
9076051,RS,Osladic,City
9033691,US,99003,Postal Code
9120259,ID,50275,Postal Code
9121932,NZ,Alfriston,Neighborhood
9042034,DE,74747,Postal Code
9004392,US,11367,Postal Code
9180105,IN,754213,Postal Code
9166317,JP,049-4336,Postal Code
1017337,US,Trafalgar,City
9174872,JP,649-7102,Postal Code
9074105,VN,Quang Tri,City
9028163,US,78418,Postal Code
9063458,NL,De Bilt,Municipality
9169445,JP,080-1189,Postal Code
9001741,US,01301,Postal Code
9115597,DE,97503,Postal Code
9060961,PH,Lipa,City
9049065,ES,Espinardo,City
9010666,US,29697,Postal Code
9054930,FR,04000,Postal Code
9045457,GB,DY9,Postal Code
1006141,FR,Ville-d'Avray,City
9017523,US,49508,Postal Code
9143997,IN,142028,Postal Code
1012659,SE,Bollnas,City
9155908,JP,270-1172,Postal Code
9066288,MY,Bandar Indera Mahkota,Neighborhood
1031003,AT,Weng im Innkreis,City
9021817,US,60964,Postal Code
9047390,NO,Nes,Municipality
9069495,BD,Thakurgaon District,District
9119715,ID,64171,Postal Code
9076057,RS,Bratinac,City
9073665,GH,Kwashieman,City
9131212,MX,84894,Postal Code
9114277,DE,91628,Postal Code
9055575,FR,45170,Postal Code
9170946,JP,794-2410,Postal Code
9021177,US,59254,Postal Code
9150603,IN,785704,Postal Code
9149413,IN,686609,Postal Code
9153817,IN,176214,Postal Code
9169766,JP,099-0343,Postal Code
9154256,IN,460330,Postal Code
9060539,US,Downtown,Neighborhood
9011449,US,32003,Postal Code
9173040,JP,679-3341,Postal Code
1004387,DE,Kassel,City
9052710,US,Potomac Falls,City
9065771,MY,Kawasan Perindustrian Tuanku Jaafar,Neighborhood
9060383,US,Buckman Neighborhood,Neighborhood
9179000,JP,781-5615,Postal Code
1006030,FR,Grignon,Neighborhood
9040847,FR,Ain,Department
9048018,CH,Sevelen,City
9116128,DE,09429,Postal Code
9030993,US,90094,Postal Code
9072309,AU,2359,Postal Code
9130917,MX,87530,Postal Code
9139775,MX,54090,Postal Code
1003052,CH,Hochdorf,City
9159397,JP,849-2201,Postal Code
9101472,BR,58430,Postal Code
9019565,US,55146,Postal Code
9160028,JP,891-0511,Postal Code
9142747,MX,90496,Postal Code
9175962,JP,901-3902,Postal Code
9048432,DE,Hildburghausen,City
9014454,US,41166,Postal Code
1027700,US,Pacific,City
9156146,JP,962-0813,Postal Code
9033613,US,98675,Postal Code
9059198,US,Kent County,County
9103399,NL,8341,Postal Code
9172687,JP,949-1301,Postal Code
9175794,JP,289-2505,Postal Code
9109150,FR,43170,Postal Code
9178813,JP,789-1410,Postal Code
9132859,MX,46943,Postal Code
9153133,IN,676508,Postal Code
9021008,US,58703,Postal Code
9123602,ID,Sekaran,District
9108714,FR,69660,Postal Code
9004808,US,12475,Postal Code
9136195,MX,30515,Postal Code
9007351,US,19344,Postal Code
9120180,ID,65156,Postal Code
9075170,PK,Dera Ismail Khan,City
9301447,IN,474004,Postal Code
9051022,NL,Maasbracht,City
9048201,DE,Baiersbronn,City
1026417,US,Garden City,City
9004962,US,12836,Postal Code
1018733,US,Waldorf,City
9136516,MX,35357,Postal Code
9101279,BR,39801,Postal Code
9172805,JP,304-0031,Postal Code
9044452,DE,63517,Postal Code
9152888,IN,604153,Postal Code
9004633,US,12060,Postal Code
9166132,JP,949-8601,Postal Code
9127478,ID,Kabangka,District
1007289,GB,Newtownards,City
9128081,ID,Pugaan,District
9126601,ID,Karanganyar,District
9065608,MY,Nilai Spring Villas,Neighborhood
1019610,US,Stephenson,City
9070509,AU,6208,Postal Code
9109920,FR,29340,Postal Code
9070167,BM,Smiths Parish,Region
1024498,US,Lane County,County
1016880,US,Stonefort,City
9107857,HU,3752,Postal Code
9168397,JP,519-0315,Postal Code
9008653,US,23923,Postal Code
9073946,MX,Jarretaderas,City
9136857,MX,95003,Postal Code
9123856,ID,Sugapa,District
9156802,JP,745-0303,Postal Code
9061080,US,Southwest Portland,Neighborhood
9015950,US,45778,Postal Code
20541,IT,Province of Chieti,Province
9178128,JP,501-4307,Postal Code
9145478,IN,331801,Postal Code
9016547,US,47371,Postal Code
9173992,JP,421-2105,Postal Code
9150525,IN,784125,Postal Code
9175191,JP,946-0082,Postal Code
9109248,FR,38930,Postal Code
1020208,US,Bourbon,City
9157237,JP,853-0501,Postal Code
9174833,JP,785-0635,Postal Code
9112064,FR,31260,Postal Code
9171257,JP,395-0243,Postal Code
9171670,JP,088-0878,Postal Code
9165681,JP,789-1716,Postal Code
9179941,IN,585222,Postal Code
9073185,PE,Morropon Province,Province
9298235,IN,Ujjain,City
9018920,US,53575,Postal Code
9104589,CA,Laurier No. 38,Municipality
9173540,JP,506-1314,Postal Code
9126002,ID,Borme,District
9123175,ID,Lhoknga,District
9126922,ID,Sungkai Jaya,District
9018750,US,53072,Postal Code
9136492,MX,38527,Postal Code
9152559,IN,516411,Postal Code
9065424,MY,Bandar Baru Kertih Jaya,City Region
9070233,BJ,Atakora Department,Department
9147720,IN,571126,Postal Code
9297914,IN,Khandraiwala,City
9029079,US,81067,Postal Code
9129486,MX,49895,Postal Code
9178318,JP,999-5403,Postal Code
9044630,DE,57610,Postal Code
9115979,DE,06464,Postal Code
1027720,US,Quilcene,City
9155303,JP,753-0302,Postal Code
9033264,US,98020,Postal Code
9161242,JP,883-0107,Postal Code
9167170,JP,081-0038,Postal Code
9068454,DE,34132,Postal Code
9028090,US,78251,Postal Code
9116277,DE,17089,Postal Code
9172213,JP,668-0812,Postal Code
9159180,JP,088-2338,Postal Code
9111217,FR,79130,Postal Code
9148728,IN,630313,Postal Code
21365,TR,Giresun,Province
9139226,MX,30583,Postal Code
9134651,MX,25368,Postal Code
9179906,IN,523223,Postal Code
1031232,MX,Frontera,City
9051930,US,Fairview Shores,City
9064603,NL,6891,Postal Code
1029614,NG,Egbe,City
9004251,US,10704,Postal Code
1013247,US,Helena,Neighborhood
1011634,PL,Wielen,City
9072028,AU,2655,Postal Code
9045910,GB,CR4,Postal Code
1031765,BR,Juquitiba,City
9119734,ID,36763,Postal Code
1030941,AT,Purgstall an der Erlauf,City
9107852,HU,4135,Postal Code
1013883,US,Irvine,City
9137331,MX,27457,Postal Code
9167561,JP,049-4513,Postal Code
9162885,JP,098-3136,Postal Code
9052901,US,Spring Lake Park,City
9101075,BR,29948,Postal Code
9024949,US,68934,Postal Code
9123193,ID,Dringu,District
9131979,MX,69040,Postal Code
9031005,US,90240,Postal Code
1017219,US,Mooresville,City
9165499,JP,680-0214,Postal Code
9152966,IN,621714,Postal Code
9047327,NO,Hoylandet Municipality,Municipality
9016181,US,46304,Postal Code
1002544,CA,Fabreville,Neighborhood
9152798,IN,581334,Postal Code
9049747,FR,Le Barp,City
9070365,IS,Southern Region,Region
9299561,IN,Amalsad,City
1020591,US,Schell City,City
1003999,DE,Muhlacker,City
1026857,US,Utopia,City
9165066,JP,029-3405,Postal Code
9146621,IN,464774,Postal Code
9112057,FR,39350,Postal Code
1025140,US,New Hope,City
1007995,IL,Yavne,City
9107008,HU,7762,Postal Code
9065694,MY,Kampung Dusun Rendah,Neighborhood
9032869,US,97055,Postal Code
9071883,AU,2211,Postal Code
2894,ZM,Zambia,Country
1031604,BR,Candido Mota,City
9006895,US,17929,Postal Code
9116790,DE,24996,Postal Code
9028288,US,78722,Postal Code
1026646,US,Navasota,City
9106149,HU,3442,Postal Code
9126747,ID,Lemahsugih,District
9075740,MK,Municipality of Debar,Municipality
9065668,MY,Kampung Kuala Baharu,Neighborhood
9132381,MX,84650,Postal Code
9053899,US,73194,Postal Code
9040282,SE,Taby,City
9070320,KE,Kajiado County,County
9176113,JP,889-2401,Postal Code
9073990,MX,Acopilco,City
9056261,FR,78460,Postal Code
9158872,JP,520-1802,Postal Code
9118337,NZ,3320,Postal Code
9120549,ID,50736,Postal Code
9155171,JP,824-0224,Postal Code
9138608,MX,25387,Postal Code
9107515,HU,6440,Postal Code
9170799,JP,409-3621,Postal Code
9115532,DE,91460,Postal Code
9029911,US,84723,Postal Code
9009453,US,26559,Postal Code
9155375,JP,899-1604,Postal Code
1022185,US,Hopatcong,City
9109907,FR,55600,Postal Code
9022728,US,62906,Postal Code
9153318,IN,742121,Postal Code
9015114,US,43605,Postal Code
9044003,DE,58256,Postal Code
9119039,NZ,0381,Postal Code
9041971,DE,76661,Postal Code
9063261,NL,Medemblik,Municipality
1018189,US,East Falmouth,Neighborhood
1024415,US,Cascade Locks,City
9014411,US,41044,Postal Code
9134723,MX,20955,Postal Code
9110251,FR,68520,Postal Code
9143161,MX,68652,Postal Code
1016423,US,Dupo,City
9047927,CA,Sainte-Anne-des-Plaines,City
9108221,FR,11560,Postal Code
1029482,MA,Tamri,City
9108355,FR,51350,Postal Code
9164640,JP,759-3204,Postal Code
9165337,JP,746-0104,Postal Code
1001713,BR,Rio do Sul,City
9118119,ID,Yalimo Regency,Municipality
9138520,MX,35553,Postal Code
1007262,GB,Yalding,City
9014709,US,42207,Postal Code
9017483,US,49419,Postal Code
1009802,JP,Urasoe,City
9061791,IN,743165,Postal Code
9160037,JP,038-0221,Postal Code
1029401,CO,San Martin,City
9156684,JP,861-0564,Postal Code
9044338,DE,35619,Postal Code
9128406,ID,Detukeli,District
9013195,US,37214,Postal Code
9048075,CZ,Dolni Benesov,City
9143492,MX,93814,Postal Code
9077008,SA,Ad Dhubbat,Neighborhood
9030578,US,87736,Postal Code
9029108,US,81140,Postal Code
9105048,CA,Lajord No. 128,Municipality
9050404,HU,Encs,City
9020417,US,57227,Postal Code
9026233,US,73084,Postal Code
9024797,US,68665,Postal Code
9141929,None,81184,Postal Code
9141107,MX,77898,Postal Code
9106839,HU,3181,Postal Code
20130,CH,Basel-Landschaft,Canton
9109580,FR,16140,Postal Code
9299008,IN,Ashoknagar Kalyangarh,City
9158949,JP,086-1804,Postal Code
9056962,US,Escambia County,County
9002575,US,04102,Postal Code
1007073,GB,Sidmouth,City
1022282,US,Mount Ephraim,City
9125301,ID,Jawilan,District
9124353,ID,Bulupoddo,District
9002158,US,02744,Postal Code
9125948,ID,Petir,District
9047135,TH,Phang-nga,Province
9018219,US,51033,Postal Code
1013063,US,Locust Fork,City
1021124,US,Goldston,City
9147202,IN,509126,Postal Code
1003869,DE,Gross Glienicke,Neighborhood
9175163,JP,759-6601,Postal Code
9115501,DE,91286,Postal Code
9302638,IN,452006,Postal Code
9178685,JP,071-0504,Postal Code
9044295,DE,59329,Postal Code
1027956,US,Elroy,City
9003046,US,05486,Postal Code
9015989,US,45845,Postal Code
9138280,MX,61555,Postal Code
9017517,US,49464,Postal Code
9053744,US,77878,Postal Code
9018308,US,51445,Postal Code
9011694,US,32578,Postal Code
9172738,JP,989-0626,Postal Code
9130982,MX,98730,Postal Code
9158610,JP,745-0641,Postal Code
9303750,IN,243503,Postal Code
9021188,US,59274,Postal Code
9104361,CA,Saint-Come,Municipality
9045180,GB,BT42,Postal Code
9112381,EG,Dokki,District
9299876,IN,641663,Postal Code
9060413,US,Central Business District,Neighborhood
9139731,MX,42315,Postal Code
9106511,HU,2193,Postal Code
9027588,US,77013,Postal Code
9174249,JP,798-0102,Postal Code
9104910,CA,Billings,Municipality
9001731,US,01256,Postal Code
9069050,AU,4738,Postal Code
9032123,US,94972,Postal Code
9104210,CA,Sainte-Genevieve-de-Batiscan,Municipality
